Directory,File,File2,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Opérateur,Habitat1,Habitat2,Machine,Projet
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_035634_192.wav,LIFEA_20140609_035634_192.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,9,3,56,9/06/2014,3:56,8/06/2014,LIFEA,17,47,0,3,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_035737_488.wav,LIFEA_20140609_035737_488.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,3,57,9/06/2014,3:57,8/06/2014,LIFEA,85,47,0,5,1,2,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_035750_719.wav,LIFEA_20140609_035750_719.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,9,3,57,9/06/2014,3:57,8/06/2014,LIFEA,70,50,0,4,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_035810_336.wav,LIFEA_20140609_035810_336.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,9,2014,6,9,3,58,9/06/2014,3:58,8/06/2014,LIFEA,21,50,79,4,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_035816_814.wav,LIFEA_20140609_035816_814.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,3,58,9/06/2014,3:58,8/06/2014,LIFEA,39,48,0,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_035822_794.wav,LIFEA_20140609_035822_794.wav,,PippiT,PippiT,Main,Pip50,7,PippiT,7,2014,6,9,3,58,9/06/2014,3:58,8/06/2014,LIFEA,80,45,0,6,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_035827_794.wav,LIFEA_20140609_035827_794.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,3,58,9/06/2014,3:58,8/06/2014,LIFEA,35,48,0,5,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_035836_794.wav,LIFEA_20140609_035836_794.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,9,3,58,9/06/2014,3:58,8/06/2014,LIFEA,42,45,0,5,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_035842_869.wav,LIFEA_20140609_035842_869.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,9,3,58,9/06/2014,3:58,8/06/2014,LIFEA,67,54,39,4,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_035847_424.wav,LIFEA_20140609_035847_424.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,3,58,9/06/2014,3:58,8/06/2014,LIFEA,63,49,0,5,3,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_035852_356.wav,LIFEA_20140609_035852_356.wav,,PippiT,PippiT,Main,Pip50,7,PippiT,7,2014,6,9,3,58,9/06/2014,3:58,8/06/2014,LIFEA,46,45,82,6,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_035856_466.wav,LIFEA_20140609_035856_466.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,9,3,58,9/06/2014,3:58,8/06/2014,LIFEA,31,50,0,3,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_035951_460.wav,LIFEA_20140609_035951_460.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,3,59,9/06/2014,3:59,8/06/2014,LIFEA,76,48,0,5,1,1,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040013_544.wav,LIFEA_20140609_040013_544.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,0,9/06/2014,4:00,8/06/2014,LIFEA,51,50,0,5,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040017_582.wav,LIFEA_20140609_040017_582.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,0,9/06/2014,4:00,8/06/2014,LIFEA,74,50,58,4,1,2,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040022_583.wav,LIFEA_20140609_040022_583.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,0,9/06/2014,4:00,8/06/2014,LIFEA,130,52,0,4,2,4,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040027_584.wav,LIFEA_20140609_040027_584.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,0,9/06/2014,4:00,8/06/2014,LIFEA,53,49,0,3,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040034_436.wav,LIFEA_20140609_040034_436.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,0,9/06/2014,4:00,8/06/2014,LIFEA,43,48,0,5,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040041_030.wav,LIFEA_20140609_040041_030.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,0,9/06/2014,4:00,8/06/2014,LIFEA,70,49,0,5,0,1,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040046_744.wav,LIFEA_20140609_040046_744.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,9,4,0,9/06/2014,4:00,8/06/2014,LIFEA,48,50,0,4,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040052_093.wav,LIFEA_20140609_040052_093.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,0,9/06/2014,4:00,8/06/2014,LIFEA,94,49,0,4,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040057_094.wav,LIFEA_20140609_040057_094.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,9,4,0,9/06/2014,4:00,8/06/2014,LIFEA,45,49,58,5,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040104_858.wav,LIFEA_20140609_040104_858.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,9,4,1,9/06/2014,4:01,8/06/2014,LIFEA,43,50,75,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040122_948.wav,LIFEA_20140609_040122_948.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,1,9/06/2014,4:01,8/06/2014,LIFEA,20,50,0,4,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040125_263.wav,LIFEA_20140609_040125_263.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,1,9/06/2014,4:01,8/06/2014,LIFEA,61,48,0,5,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040130_707.wav,LIFEA_20140609_040130_707.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,1,9/06/2014,4:01,8/06/2014,LIFEA,84,52,0,4,1,4,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040135_686.wav,LIFEA_20140609_040135_686.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,9,4,1,9/06/2014,4:01,8/06/2014,LIFEA,57,50,0,4,3,1,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040141_018.wav,LIFEA_20140609_040141_018.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,1,9/06/2014,4:01,8/06/2014,LIFEA,49,48,0,4,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040147_103.wav,LIFEA_20140609_040147_103.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,1,9/06/2014,4:01,8/06/2014,LIFEA,56,48,0,4,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040151_715.wav,LIFEA_20140609_040151_715.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,1,9/06/2014,4:01,8/06/2014,LIFEA,58,48,0,4,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040157_272.wav,LIFEA_20140609_040157_272.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,1,9/06/2014,4:01,8/06/2014,LIFEA,77,49,0,5,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040204_000.wav,LIFEA_20140609_040204_000.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,9,4,2,9/06/2014,4:02,8/06/2014,LIFEA,28,50,0,4,3,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040207_370.wav,LIFEA_20140609_040207_370.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,2,9/06/2014,4:02,8/06/2014,LIFEA,89,50,0,5,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040212_371.wav,LIFEA_20140609_040212_371.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,2,9/06/2014,4:02,8/06/2014,LIFEA,13,47,11,5,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040221_189.wav,LIFEA_20140609_040221_189.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,2,9/06/2014,4:02,8/06/2014,LIFEA,71,51,0,4,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040307_921.wav,LIFEA_20140609_040307_921.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,3,9/06/2014,4:03,8/06/2014,LIFEA,50,48,0,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040313_057.wav,LIFEA_20140609_040313_057.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,3,9/06/2014,4:03,8/06/2014,LIFEA,44,49,0,3,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040322_340.wav,LIFEA_20140609_040322_340.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,3,9/06/2014,4:03,8/06/2014,LIFEA,47,48,0,5,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040346_352.wav,LIFEA_20140609_040346_352.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,3,9/06/2014,4:03,8/06/2014,LIFEA,75,49,66,5,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040351_352.wav,LIFEA_20140609_040351_352.wav,,ChiroSp,ChiroSp,Main,Pip50,1,PippiT,0,2014,6,9,4,3,9/06/2014,4:03,8/06/2014,LIFEA,3,47,0,3,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040357_757.wav,LIFEA_20140609_040357_757.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,3,9/06/2014,4:03,8/06/2014,LIFEA,55,50,0,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040431_870.wav,LIFEA_20140609_040431_870.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,9,4,4,9/06/2014,4:04,8/06/2014,LIFEA,22,45,0,4,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040446_550.wav,LIFEA_20140609_040446_550.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2014,6,9,4,4,9/06/2014,4:04,8/06/2014,LIFEA,27,44,0,7,3,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040455_702.wav,LIFEA_20140609_040455_702.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,9,4,4,9/06/2014,4:04,8/06/2014,LIFEA,18,46,74,5,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040459_908.wav,LIFEA_20140609_040459_908.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,4,9/06/2014,4:04,8/06/2014,LIFEA,22,44,0,5,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040801_658.wav,LIFEA_20140609_040801_658.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,8,9/06/2014,4:08,8/06/2014,LIFEA,66,49,0,4,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040808_593.wav,LIFEA_20140609_040808_593.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,8,9/06/2014,4:08,8/06/2014,LIFEA,79,48,0,4,2,2,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040813_594.wav,LIFEA_20140609_040813_594.wav,,ChiroSp,ChiroSp,Main,Pip50,1,PippiT,1,2014,6,9,4,8,9/06/2014,4:08,8/06/2014,LIFEA,1,48,0,2,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040813_906.wav,LIFEA_20140609_040813_906.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,8,9/06/2014,4:08,8/06/2014,LIFEA,77,49,0,4,0,2,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040825_704.wav,LIFEA_20140609_040825_704.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,8,9/06/2014,4:08,8/06/2014,LIFEA,77,47,0,5,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040830_705.wav,LIFEA_20140609_040830_705.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,9,4,8,9/06/2014,4:08,8/06/2014,LIFEA,48,50,0,3,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040949_993.wav,LIFEA_20140609_040949_993.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,9,9/06/2014,4:09,8/06/2014,LIFEA,43,49,60,4,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_040956_070.wav,LIFEA_20140609_040956_070.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,9,9/06/2014,4:09,8/06/2014,LIFEA,32,48,0,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_041704_000.wav,LIFEA_20140609_041704_000.wav,,ChiroSp,ChiroSp,Main,Pip50,4,PippiT,4,2014,6,9,4,17,9/06/2014,4:17,8/06/2014,LIFEA,3,44,0,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_042452_251.wav,LIFEA_20140609_042452_251.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,24,9/06/2014,4:24,8/06/2014,LIFEA,45,48,0,5,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_042511_198.wav,LIFEA_20140609_042511_198.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,9,4,25,9/06/2014,4:25,8/06/2014,LIFEA,85,49,0,5,1,5,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_042730_924.wav,LIFEA_20140609_042730_924.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,9,4,27,9/06/2014,4:27,8/06/2014,LIFEA,25,44,0,7,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_042744_560.wav,LIFEA_20140609_042744_560.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,9,4,27,9/06/2014,4:27,8/06/2014,LIFEA,26,47,0,3,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140609_042755_474.wav,LIFEA_20140609_042755_474.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2014,6,9,4,27,9/06/2014,4:27,8/06/2014,LIFEA,19,48,0,3,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
