Directory,File,Id-avant-validation,Id,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,SM2,Validation,Machine,Projet,Commentaires
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_210345_666.wav,ChiroSp,ChiroSp,Main,Myosp,0,Myobra,0,2013,10,27,21,3,27/10/2013,21:03,27/10/2013,0,3,49,0,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_210354_629.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myodas,0,2013,10,27,21,3,27/10/2013,21:03,27/10/2013,0,7,35,125,6,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_210412_520.wav,Myosp,Myosp,Main,Myosp,7,Myonat,0,2013,10,27,21,4,27/10/2013,21:04,27/10/2013,0,4,35,123,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_210444_377.wav,ChiroSp,ChiroSp,Main,Myosp,1,Myobec,1,2013,10,27,21,4,27/10/2013,21:04,27/10/2013,0,2,35,0,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_210448_684.wav,ChiroSp,ChiroSp,Main,Myosp,1,Myodas,1,2013,10,27,21,4,27/10/2013,21:04,27/10/2013,0,1,35,0,6,4,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_212108_391.wav,Myosp,Myosp,Main,Myosp,6,Myoema,0,2013,10,27,21,21,27/10/2013,21:21,27/10/2013,0,8,66,128,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_212241_882.wav,Myosp,Myosp,Main,Myosp,10,Myoema,1,2013,10,27,21,22,27/10/2013,21:22,27/10/2013,0,25,53,0,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_212247_495.wav,Myosp,Myosp,Main,Myosp,10,Myoema,1,2013,10,27,21,22,27/10/2013,21:22,27/10/2013,0,13,53,90,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_212329_276.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,0,2013,10,27,21,23,27/10/2013,21:23,27/10/2013,0,1,53,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_212948_392.wav,Myosp,Myosp,Main,Myosp,6,Myomys,0,2013,10,27,21,29,27/10/2013,21:29,27/10/2013,0,5,52,65,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_213329_762.wav,Myosp,Myosp,Main,Myosp,6,Myobra,1,2013,10,27,21,33,27/10/2013,21:33,27/10/2013,0,17,52,73,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_213922_620.wav,Myosp,Myosp,Main,Myosp,9,Myoalc,2,2013,10,27,21,39,27/10/2013,21:39,27/10/2013,0,43,67,49,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_214740_221.wav,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2013,10,27,21,47,27/10/2013,21:47,27/10/2013,0,2,50,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_214823_706.wav,Myosp,Myosp,Main,Myosp,7,Myoema,1,2013,10,27,21,48,27/10/2013,21:48,27/10/2013,0,23,53,75,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_215247_805.wav,Myosp,Myosp,Main,Myosp,7,Myoema,0,2013,10,27,21,52,27/10/2013,21:52,27/10/2013,0,51,67,0,1,0,1,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_215321_020.wav,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,1,2013,10,27,21,53,27/10/2013,21:53,27/10/2013,0,15,51,0,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_220442_576.wav,Myosp,Myosp,Main,Myosp,6,Myoema,3,2013,10,27,22,4,27/10/2013,22:04,27/10/2013,0,10,53,73,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_220501_897.wav,Myosp,Myosp,Main,Myosp,6,Myoema,1,2013,10,27,22,5,27/10/2013,22:05,27/10/2013,0,47,55,58,2,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_221104_000.wav,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,3,2013,10,27,22,11,27/10/2013,22:11,27/10/2013,0,3,50,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_221252_333.wav,Myosp,Myosp,Main,Myosp,7,Myoema,1,2013,10,27,22,12,27/10/2013,22:12,27/10/2013,0,7,53,76,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_221620_566.wav,ChiroSp,ChiroSp,Main,Myosp,1,Myomys,1,2013,10,27,22,16,27/10/2013,22:16,27/10/2013,0,1,50,0,3,2,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_222104_000.wav,Myosp,Myosp,Main,Myosp,6,Myoema,3,2013,10,27,22,21,27/10/2013,22:21,27/10/2013,0,52,68,34,5,1,2,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_222803_437.wav,Myosp,Myosp,Main,Myosp,9,Myoema,0,2013,10,27,22,28,27/10/2013,22:28,27/10/2013,0,24,66,0,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_222949_336.wav,Myosp,Myosp,Main,Myosp,7,Myoema,0,2013,10,27,22,29,27/10/2013,22:29,27/10/2013,0,24,67,58,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_222957_186.wav,Myosp,Myosp,Main,Myosp,7,Myonat,0,2013,10,27,22,29,27/10/2013,22:29,27/10/2013,0,1,50,311,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_223918_394.wav,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,2,2013,10,27,22,39,27/10/2013,22:39,27/10/2013,0,8,53,83,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_224423_256.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myobra,1,2013,10,27,22,44,27/10/2013,22:44,27/10/2013,0,3,41,0,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_225352_992.wav,Myosp,Myosp,Main,Myosp,10,Myobra,0,2013,10,27,22,53,27/10/2013,22:53,27/10/2013,0,9,50,96,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_230336_412.wav,Myosp,Myosp,Main,Myosp,8,Myoema,1,2013,10,27,23,3,27/10/2013,23:03,27/10/2013,0,5,66,0,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_231149_472.wav,Myosp,Myosp,Main,Myosp,9,Myoema,0,2013,10,27,23,11,27/10/2013,23:11,27/10/2013,0,48,66,45,1,1,1,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_231215_296.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,0,2013,10,27,23,12,27/10/2013,23:12,27/10/2013,0,12,53,57,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_231833_260.wav,Myosp,Myosp,Main,Myosp,8,Myobra,3,2013,10,27,23,18,27/10/2013,23:18,27/10/2013,0,8,44,126,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_232151_404.wav,Myosp,Myosp,Main,Myosp,8,Myoema,1,2013,10,27,23,21,27/10/2013,23:21,27/10/2013,0,10,50,94,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_232155_838.wav,Myosp,Myosp,Main,Myosp,7,Myoema,2,2013,10,27,23,21,27/10/2013,23:21,27/10/2013,0,6,53,81,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_233120_476.wav,Myosp,Myosp,Main,Myosp,9,Myoema,1,2013,10,27,23,31,27/10/2013,23:31,27/10/2013,0,31,58,0,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_233130_378.wav,Myosp,Myosp,Main,Myosp,7,Myoema,0,2013,10,27,23,31,27/10/2013,23:31,27/10/2013,0,9,52,82,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_233155_028.wav,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,2,2013,10,27,23,31,27/10/2013,23:31,27/10/2013,0,2,50,0,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_233444_015.wav,Myosp,Myosp,Main,Myosp,8,Myoema,0,2013,10,27,23,34,27/10/2013,23:34,27/10/2013,0,26,67,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_233604_000.wav,Myosp,Myosp,Main,Myosp,10,Myobra,0,2013,10,27,23,36,27/10/2013,23:36,27/10/2013,0,2,52,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_233952_959.wav,Myosp,Myosp,Main,Myosp,6,Myoema,3,2013,10,27,23,39,27/10/2013,23:39,27/10/2013,0,18,68,57,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_234540_942.wav,Myosp,Myosp,Main,Myosp,7,Myoema,0,2013,10,27,23,45,27/10/2013,23:45,27/10/2013,0,4,52,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_234817_203.wav,Myosp,Myosp,Main,Myosp,8,Myoema,2,2013,10,27,23,48,27/10/2013,23:48,27/10/2013,0,36,67,64,3,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_234822_204.wav,Myosp,Myosp,Main,Myosp,8,Myoema,1,2013,10,27,23,48,27/10/2013,23:48,27/10/2013,0,18,59,55,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_234911_895.wav,Myosp,Myosp,Main,Myosp,9,Myoema,1,2013,10,27,23,49,27/10/2013,23:49,27/10/2013,0,34,67,84,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_234928_238.wav,Myosp,Myosp,Main,Myosp,9,Myoema,4,2013,10,27,23,49,27/10/2013,23:49,27/10/2013,0,10,68,67,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_235133_793.wav,Myosp,Myosp,Main,Myosp,6,Myoema,1,2013,10,27,23,51,27/10/2013,23:51,27/10/2013,0,11,55,77,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_235212_920.wav,Myosp,Myosp,Main,Myosp,9,Myoema,0,2013,10,27,23,52,27/10/2013,23:52,27/10/2013,0,17,52,96,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_235728_594.wav,Myosp,Myosp,Main,Myosp,10,Myoema,0,2013,10,27,23,57,27/10/2013,23:57,27/10/2013,0,9,53,79,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131027_235952_714.wav,Myosp,Myosp,Main,Myosp,10,Myoema,1,2013,10,27,23,59,27/10/2013,23:59,27/10/2013,0,26,56,0,3,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_000042_056.wav,Myosp,Myosp,Main,Myosp,10,Myoema,1,2013,10,28,0,0,28/10/2013,0:00,27/10/2013,0,37,65,45,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_000057_836.wav,Myosp,Myosp,Main,Myosp,8,Myoema,2,2013,10,28,0,0,28/10/2013,0:00,27/10/2013,0,54,66,0,1,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_000325_702.wav,Myosp,Myosp,Main,Myosp,8,Myoema,2,2013,10,28,0,3,28/10/2013,0:03,27/10/2013,0,7,53,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_000338_130.wav,Myosp,Myosp,Main,Myosp,7,Myoema,0,2013,10,28,0,3,28/10/2013,0:03,27/10/2013,0,14,53,103,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_000719_383.wav,Myosp,Myosp,Main,Myosp,9,Myoema,2,2013,10,28,0,7,28/10/2013,0:07,27/10/2013,0,33,66,62,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_000840_465.wav,Myosp,Myosp,Main,Myosp,7,Myoema,1,2013,10,28,0,8,28/10/2013,0:08,27/10/2013,0,11,65,82,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_000849_876.wav,Myosp,Myosp,Main,Myosp,6,Myoema,1,2013,10,28,0,8,28/10/2013,0:08,27/10/2013,0,7,52,55,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_000921_420.wav,Myosp,Myosp,Main,Myosp,9,Myoema,1,2013,10,28,0,9,28/10/2013,0:09,27/10/2013,0,15,52,91,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_000935_659.wav,Myosp,Myosp,Main,Myosp,8,Myoema,1,2013,10,28,0,9,28/10/2013,0:09,27/10/2013,0,9,53,87,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_001007_837.wav,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,2,2013,10,28,0,10,28/10/2013,0:10,27/10/2013,0,2,52,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_001658_192.wav,Myosp,Myosp,Main,Myosp,8,Myoema,0,2013,10,28,0,16,28/10/2013,0:16,27/10/2013,0,24,66,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_002212_562.wav,Myosp,Myosp,Main,Myosp,9,Myoema,1,2013,10,28,0,22,28/10/2013,0:22,27/10/2013,0,7,59,79,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_002230_509.wav,Myosp,Myosp,Main,Myosp,9,Myoema,1,2013,10,28,0,22,28/10/2013,0:22,27/10/2013,0,25,65,0,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_003225_020.wav,Myosp,Myosp,Main,Myosp,6,Myoema,3,2013,10,28,0,32,28/10/2013,0:32,27/10/2013,0,13,71,48,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_003256_669.wav,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2013,10,28,0,32,28/10/2013,0:32,27/10/2013,0,4,71,55,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_003300_277.wav,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2013,10,28,0,33,28/10/2013,0:33,27/10/2013,0,2,89,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_003444_432.wav,Myosp,Myosp,Main,Myosp,7,Myoema,2,2013,10,28,0,34,28/10/2013,0:34,27/10/2013,0,28,68,40,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_003618_132.wav,Myosp,Myosp,Main,Myosp,7,Myoema,0,2013,10,28,0,36,28/10/2013,0:36,27/10/2013,0,3,68,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_003643_417.wav,Myosp,Myosp,Main,Myosp,7,Myoema,1,2013,10,28,0,36,28/10/2013,0:36,27/10/2013,0,14,68,54,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_003835_705.wav,ChiroSp,ChiroSp,Main,Myosp,4,Myonat,2,2013,10,28,0,38,28/10/2013,0:38,27/10/2013,0,1,83,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_003842_146.wav,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,1,2013,10,28,0,38,28/10/2013,0:38,27/10/2013,0,2,66,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_003858_161.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,3,2013,10,28,0,38,28/10/2013,0:38,27/10/2013,0,20,104,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_003905_308.wav,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2013,10,28,0,39,28/10/2013,0:39,27/10/2013,0,14,72,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_003910_042.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,3,2013,10,28,0,39,28/10/2013,0:39,27/10/2013,0,43,67,43,0,0,1,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_003915_042.wav,Myosp,Myosp,Main,Myosp,8,Myoema,0,2013,10,28,0,39,28/10/2013,0:39,27/10/2013,0,13,65,0,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_003919_957.wav,Myosp,Myosp,Main,Myosp,10,Myobra,1,2013,10,28,0,39,28/10/2013,0:39,27/10/2013,0,22,65,132,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
F:/SM2B - OrpJauche DLafontaine SUITE/,0_20131028_004005_340.wav,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2013,10,28,0,40,28/10/2013,0:40,27/10/2013,0,5,68,40,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
